objectid,me,exposure,slope,lsfactor,twindex,curvature,path_river,path_village,studyarea,area,areaA,areaB,areaC,flat,north,south,east,west,lnlsfactor,lsfactor_w,lsfactor_a
1046,B1047,"338,199","2,50015","2,75006","-7,75793","11,3586","7347,67","473,056",B,2,0,1,0,0,1,0,0,0,"1,011623","2,75006","2,75006"
1047,B1048,"78,6901","1,18423","2,20874","-8,9719","3,76556","7494,16","376,797",B,2,0,1,0,0,0,0,1,0,"0,7924222","2,20874","2,20874"
1048,B1049,"28,3008","3,42549","17,2536","0,040268","-13,2517","7590,31","498,128",B,2,0,1,0,0,1,0,0,0,"2,848021","9,1204","13,6216"
1049,B1050,"199,885","11,4543","3,17991","-13,9268","-5,27737","7880,52","537,606",B,2,0,1,0,0,0,1,0,0,"1,156853","3,17991","3,17991"
1050,B1051,"182,291","5,79184","3,2444","-6,44461","-10,0837","7833,98","578,503",B,2,0,1,0,0,0,1,0,0,"1,17693","3,2444","3,2444"
1051,B1052,"13,9027","22,8708","2,22452","-17,1384","-3,15639","7700,9","740,935",B,2,0,1,0,0,1,0,0,0,"0,7995412","2,22452","2,22452"
1052,B1053,"30,9638","4,05645","2,96055","-6,80219","-2,78631","8836,56","2133,92",B,2,0,1,0,0,1,0,0,0,"1,085375","2,96055","2,96055"
1053,B1054,"331,607","18,8305","3,05563","-16,3356","-6,58438","6440,79","413,58",B,2,0,1,0,0,1,0,0,0,"1,116986","3,05563","3,05563"
1054,B1055,"16,3895","8,17608","4,0086","-13,6975","-12,1865","6499,6","347,159",B,2,0,1,0,0,1,0,0,0,"1,388442","4,0086","4,0086"
1055,B1056,"169,077","13,2433","3,57044","-15,0289","-4,2355","6712,41","375,15",B,2,0,1,0,0,0,1,0,0,"1,272689","3,57044","3,57044"
1056,B1057,"8,1301","3,28135","9,6903","-8,00067","-20,2121","6569,62","246,673",B,2,0,1,0,0,1,0,0,0,"2,271125","9,1204","9,6903"
1057,B1058,"160,463","7,59576","4,99706","-12,5771","-2,15586","6691,45","368,868",B,2,0,1,0,0,0,1,0,0,"1,60885","4,99706","4,99706"
1058,B1059,"197,526","9,17701","3,64589","-14,1518","-7,19452",6340,"160,209",B,2,0,1,0,0,0,1,0,0,"1,293601","3,64589","3,64589"
1059,B1060,"99,4623","2,82352","3,25642","-13,4527","-26,6903","6327,09","104,955",B,2,0,1,0,0,0,0,1,0,"1,180628","3,25642","3,25642"
1060,B1061,"152,526","6,51694","8,9272","-9,62258","-18,7531","6455,92","122,083",B,2,0,1,0,0,0,1,0,0,"2,189103","8,9272","8,9272"
1061,B1062,"35,1342","7,62346","3,29456","-14,8482","1,14939","6112,52","294,306",B,2,0,1,0,0,1,0,0,0,"1,192273","3,29456","3,29456"
1062,B1063,"168,69","4,72685","2,50429","-15,8373","0,326614","6168,21","256,588",B,2,0,1,0,0,0,1,0,0,"0,9180053","2,50429","2,50429"
1063,B1064,"223,152","10,0832","2,28562","-16,3871","1,69069","6020,64","189,555",B,2,0,1,0,0,0,1,0,0,"0,8266373","2,28562","2,28562"
1064,B1065,"153,435","3,1133","8,84581","-8,56845","-11,1723","5788,71","73,7951",B,2,0,1,0,0,0,1,0,0,"2,179944","8,84581","8,84581"
1065,B1066,45,"3,60865","4,66961","-10,9549","-14,3033","5742,16","152,432",B,2,0,1,0,0,1,0,0,0,"1,541076","4,66961","4,66961"
1066,B1067,"357,51","5,33205","10,6692","-8,21194","-10,8206","5653,32","280,887",B,2,0,1,0,0,1,0,0,0,"2,367361","9,1204","10,6692"
1067,B1068,"14,7436","13,4388","2,35493","-17,0432","-17,1204","5593,19","372,729",B,2,0,1,0,0,1,0,0,0,"0,856511","2,35493","2,35493"
1068,B1069,"102,529","8,50309","6,189","-11,7406","-7,68344","5936,3","628,632",B,2,0,1,0,0,0,0,1,0,"1,822774","6,189","6,189"
1069,B1070,"60,9454","2,39008","6,65671","-10,285","-64,2717","5862,78","555,11",B,2,0,1,0,0,0,0,1,0,"1,895625","6,65671","6,65671"
1070,B1071,"66,8014","1,76843","4,94408","-4,9229","-13,6939","5663,09","355,274",B,2,0,1,0,0,0,0,1,0,"1,598191","4,94408","4,94408"
1071,B1072,"265,601","3,02575","3,21271","-13,625","9,27931","5790,25","482,718",B,2,0,1,0,0,0,0,0,1,"1,167115","3,21271","3,21271"
1072,B1073,"50,7106","6,57365","7,29529","-10,4912","-9,59738","5390,78","103,984",B,2,0,1,0,0,0,0,1,0,"1,987229","7,29529","7,29529"
1073,B1074,"163,072","5,56681","2,73784","-14,2859","-5,92903","5264,14","194,737",B,2,0,1,0,0,0,1,0,0,"1,007169","2,73784","2,73784"
1074,B1075,"108,435","2,93557","2,18813","-15,4086","-7,07085","5160,53","237,546",B,2,0,1,0,0,0,0,1,0,"0,7830473","2,18813","2,18813"
1075,B1076,"240,255","3,74008","1,71608","-10,0274","0,234884","5320,77","86,0958",B,2,0,1,0,0,0,0,0,1,"0,5400426","1,80597","1,71608"
1076,B1077,"178,264","7,62346","2,50445","-15,1442","3,25817","5419,12","153,807",B,2,0,1,0,0,0,1,0,0,"0,9180692","2,50445","2,50445"
1077,B1078,90,"0,46455","2,75359","-7,59987","-22,3343","5271,35","288,067",B,2,0,1,0,0,0,0,1,0,"1,012906","2,75359","2,75359"
1078,B1079,"108,435","3,66765","2,7981","-7,18455","-27,1639","5153,28","558,078",B,2,0,1,0,0,0,0,1,0,"1,028941","2,7981","2,7981"
1079,B1080,"330,945","7,13726","2,94169","-13,9149","-5,55073","5129,97","489,935",B,2,0,1,0,0,1,0,0,0,"1,078984","2,94169","2,94169"
1080,B1081,315,"5,24123","3,58646","-12,1651","-18,6075","4993,64","906,602",B,2,0,1,0,0,1,0,0,0,"1,277166","3,58646","3,58646"
1081,B1082,"142,431","7,57491","4,5737","-12,5283","-5,12693","5056,05","858,531",B,2,0,1,0,0,0,1,0,0,"1,520322","4,5737","4,5737"
1082,B1083,"35,5377","1,99734","3,30053","-6,93076","-47,2987","4973,35","985,562",B,2,0,1,0,0,1,0,0,0,"1,194083","3,30053","3,30053"
1083,B1084,135,"2,95382","1,98073","-16,0508","-30,3225","4954,35","1041,68",B,2,0,1,0,0,0,1,0,0,"0,6834655","1,98073","1,98073"
1084,B1085,"337,62","12,6039","2,74708","-15,8983","-1,28378","4841,33","1137,19",B,2,0,1,0,0,1,0,0,0,"1,010539","2,74708","2,74708"
1085,B1086,"18,4349","0,734494","13,3692","-5,69167","-29,4205","4915,67","1161,43",B,2,0,1,0,0,1,0,0,0,"2,592953","9,1204","13,3692"
1086,B1087,"330,945","4,77188","3,31861","-13,9485","-4,63271","4862,27","1136,29",B,2,0,1,0,0,1,0,0,0,"1,199546","3,31861","3,31861"
1087,B1088,"330,945","2,39008","1,91579","-16,1044","-12,4771","4934,23","1045,28",B,2,0,1,0,0,1,0,0,0,"0,65013","1,91579","1,91579"
1088,B1089,"350,838","14,284","2,42927","-17,0049","4,09975","4924,84","977,897",B,2,0,1,0,0,1,0,0,0,"0,8875908","2,42927","2,42927"
1089,B1090,"168,69","1,18423","4,05089","-5,48458","-35,1358","5068,28","881,036",B,2,0,1,0,0,0,1,0,0,"1,398937","4,05089","4,05089"
1090,B1091,"323,746","16,7854","2,66361","-16,4907","-0,909453","5102,61","739,801",B,2,0,1,0,0,1,0,0,0,"0,9796823","2,66361","2,66361"
1091,B1092,"94,3987","6,03471","3,3114","-14,5198","-43,9284","5241,98","520,2",B,2,0,1,0,0,0,0,1,0,"1,197371","3,3114","3,3114"
1092,B1093,"146,56","14,4393","2,04589","-17,9964","12,8046","5309,32","305,541",B,2,0,1,0,0,0,1,0,0,"0,7158329","2,04589","2,04589"
1093,B1094,"293,199","3,5335","14,6163","-6,63977","-54,4524","5248,62","366,192",B,2,0,1,0,0,0,0,0,1,"2,682137","9,1204","13,6216"
1094,B1095,"329,036","12,0107","2,38595","-16,8086","10,1242","5191,57","482,347",B,2,0,1,0,0,1,0,0,0,"0,8695974","2,38595","2,38595"
1095,B1096,"349,216","9,83346","3,43206","-14,8066","-5,09519","5448,14","60,7477",B,2,0,1,0,0,1,0,0,0,"1,233161","3,43206","3,43206"
1096,B1097,135,"4,91531","1,8672","-16,5804","-17,3083","5328,03","207,153",B,2,0,1,0,0,0,1,0,0,"0,62444","1,8672","1,8672"
1097,B1098,"219,289","3,29768","15,491","-4,96326","-7,52211","5419,04","116,138",B,2,0,1,0,0,0,1,0,0,"2,740259","9,1204","13,6216"
1098,B1099,"345,964","7,61654","4,46518","-13,1382","-8,68737","5317,44","164,239",B,2,0,1,0,0,1,0,0,0,"1,49631","4,46518","4,46518"
1099,B1100,"64,6538","4,87164","2,42563","-15,9969","-24,4276","5563,8","91,3429",B,2,0,1,0,0,0,0,1,0,"0,8860914","2,42563","2,42563"
1100,B1101,135,"4,58907","3,92694","-13,2694","-17,3061","5606,3","232,47",B,2,0,1,0,0,0,1,0,0,"1,36786","3,92694","3,92694"
1101,B1102,"2,29061","5,79184","10,4204","-8,62921","-26,1254","5563,22","214,752",B,2,0,1,0,0,1,0,0,0,"2,343765","9,1204","10,4204"
1102,B1103,"324,66","15,2878","4,26657","-14,135","-9,15332","5664,45","473,649",B,2,0,1,0,0,1,0,0,0,"1,45081","4,26657","4,26657"
1103,B1104,45,"5,89203","11,0998","-7,66855","-22,0736","5762,39","288,091",B,2,0,1,0,0,1,0,0,0,"2,406927","9,1204","11,0998"
1104,B1105,"183,814","6,94959","10,112","-8,70487","-43,3876","5848,2","373,896",B,2,0,1,0,0,0,1,0,0,"2,313723","9,1204","10,112"
1105,B1106,"178,025","6,70929","6,71108","-10,9377","-0,742097","5950,95","475,841",B,2,0,1,0,0,0,1,0,0,"1,90376","6,71108","6,71108"
1106,B1107,0,"15,8431","2,33148","-17,3792","1,26849","5925,73","452,363",B,2,0,1,0,0,1,0,0,0,"0,8465033","2,33148","2,33148"
1107,B1108,90,"0,929039","10,8683","-6,73338","-9,10548","6059,63","530,539",B,2,0,1,0,0,0,0,1,0,"2,38585","9,1204","10,8683"
1108,B1109,"171,254","6,08733","3,40883","-14,3376","-4,55058","6581,14","324,484",B,2,0,1,0,0,0,1,0,0,"1,226369","3,40883","3,40883"
1109,B1110,"169,695","5,17979",0,"5,19499","-23,1572","5973,34","891,844",B,2,0,1,0,0,0,1,0,0,,"1,80597",0
1110,B1111,"129,644","10,4408","3,87535","-14,273","-47,626","7373,07","924,923",B,2,0,1,0,0,0,0,1,0,"1,354636","3,87535","3,87535"
1111,B1112,"32,2756","10,3264","2,96997","-15,6559","-0,896334","7596,24","1008,24",B,2,0,1,0,0,1,0,0,0,"1,088552","2,96997","2,96997"
1112,B1113,"241,991","12,1787","2,39512","-16,8932","-6,17758","7250,27","680,454",B,2,0,1,0,0,0,0,0,1,"0,8734333","2,39512","2,39512"
1113,B1114,"185,906","6,7408","2,8563","-15,5049","-11,3748","7285,54","697,545",B,2,0,1,0,0,0,1,0,0,"1,049527","2,8563","2,8563"
1114,B1115,"58,2405","5,71784","3,74491","-13,8253","-10,8168","7204,7","616,705",B,2,0,1,0,0,0,0,1,0,"1,320398","3,74491","3,74491"
1115,B1116,"30,9638","10,7089","3,95841","-14,2878","-9,92006","7139,61","549,514",B,2,0,1,0,0,1,0,0,0,"1,375842","3,95841","3,95841"
1116,B1117,"67,9887","11,6138","3,83632","-14,6031","-2,98688","7234,67","646,139",B,2,0,1,0,0,0,0,1,0,"1,344514","3,83632","3,83632"
1117,B1118,"65,2249","6,62185","4,64972","-12,1306","-4,95751","7015,15","427,146",B,2,0,1,0,0,0,0,1,0,"1,536807","4,64972","4,64972"
1118,B1119,"51,3402","2,97197","5,3423","-11,5688","-5,44703","6774,42","195,215",B,2,0,1,0,0,0,0,1,0,"1,675656","5,3423","5,3423"
1119,B1120,"1,54816","8,53384","3,56851","-14,5073","3,69711","6676,15","173,974",B,2,0,1,0,0,1,0,0,0,"1,272148","3,56851","3,56851"
1120,B1121,"12,0948","13,0714","3,89143","-14,4809","-10,7152","6705,91","260,371",B,2,0,1,0,0,1,0,0,0,"1,358777","3,89143","3,89143"
1121,B1122,"31,5043","8,38517","3,14364","-15,0256","-0,071002","6560,97","42,8969",B,2,0,1,0,0,1,0,0,0,"1,145381","3,14364","3,14364"
1122,B1123,"80,5377","5,6334","4,69868","-12,5565","-29,9504","5961,55","776,364",B,2,0,1,0,0,0,0,1,0,"1,547282","4,69868","4,69868"
1123,B1124,"120,964","5,4016","3,37544","-6,58177","-10,6164","6144,81","923,58",B,2,0,1,0,0,0,0,1,0,"1,216526","3,37544","3,37544"
1124,B1125,"173,29","7,90152","4,28978","-13,4627","-4,69646","6651,03","152,058",B,2,0,1,0,0,0,1,0,0,"1,456236","4,28978","4,28978"
1125,B1126,"165,964","3,82517","10,5344","-7,58306","-3,55242","6699,03","146,572",B,2,0,1,0,0,0,1,0,0,"2,354646","9,1204","10,5344"
1126,B1127,"2,48955","5,33205","2,58367","-15,602","4,46122","6418,59","194,993",B,2,0,1,0,0,1,0,0,0,"0,9492108","2,58367","2,58367"
1127,B1128,"55,1247","18,0634","3,06961","-16,0586","-1,88314","6138,41","452,305",B,2,0,1,0,0,0,0,1,0,"1,121551","3,06961","3,06961"
1128,B1129,"330,593","14,3567","3,21452","-15,4935","-3,17244","6142,82","1003,81",B,2,0,1,0,0,1,0,0,0,"1,167678","3,21452","3,21452"
1129,B1130,"34,3803","10,5733","8,85076","-10,1437","-5,91419","6278,19","1360,18",B,2,0,1,0,0,1,0,0,0,"2,180503","8,85076","8,85076"
1130,B1131,"160,821","11,1691","3,04597","-15,4406","2,68737","6372,21","1220,12",B,2,0,1,0,0,0,1,0,0,"1,113819","3,04597","3,04597"
1131,B1132,"32,4712","3,02575","10,1343","-8,36742","-30,6165","6436,8","1317,95",B,2,0,1,0,0,1,0,0,0,"2,315926","9,1204","10,1343"
1132,B1133,"310,426","8,1825","2,66954","-15,9074","-6,42111","6316,12","1268,9",B,2,0,1,0,0,0,0,0,1,"0,9819062","2,66954","2,66954"
1133,B1134,"68,1986","2,50015","13,2554","-6,89398","-37,3701","6235,1",1133,B,2,0,1,0,0,0,0,1,0,"2,584405","9,1204","13,2554"
1134,B1135,"27,2553","8,55835","10,3405","-9,12918","-5,13683","6251,49","1598,56",B,2,0,1,0,0,1,0,0,0,"2,336068","9,1204","10,3405"
1135,B1136,"153,435","7,23285","3,14344","-14,7429","-52,7772","6545,17","1401,02",B,2,0,1,0,0,0,1,0,0,"1,145318","3,14344","3,14344"
1136,B1137,"37,3039","12,0824","3,50999","-14,8206","-2,64703","6581,81","1486,04",B,2,0,1,0,0,1,0,0,0,"1,255613","3,50999","3,50999"
1137,B1138,"97,7652","10,2056","3,50812","-14,7919","-18,5087","6698,45","1463,63",B,2,0,1,0,0,0,0,1,0,"1,25508","3,50812","3,50812"
1138,B1139,"125,538","1,99734","4,19466","-5,04972","-2,123","4894,15","384,444",B,2,0,1,0,0,0,0,1,0,"1,433812","4,19466","4,19466"
1139,B1140,"285,524","8,61323","1,75512","-17,4522","-9,00357","4825,93","316,226",B,2,0,1,0,0,0,0,0,1,"0,5625373","1,80597","1,75512"
1140,B1141,"228,814","4,92617","5,2128","-3,36761","-5,62649","4752,7","243,007",B,2,0,1,0,0,0,0,0,1,"1,651117","5,2128","5,2128"
1141,B1142,"300,5","18,9562","4,46147","-14,3326","-2,83712","4476,27","430,56",B,2,0,1,0,0,0,0,0,1,"1,495478","4,46147","4,46147"
1142,B1143,"98,7462","6,08733","4,85397","-12,5562","-26,1989",4681,"301,845",B,2,0,1,0,0,0,0,1,0,"1,579797","4,85397","4,85397"
1143,B1144,"74,7449","2,64652","15,0125","1,32565","-9,98743","4786,56","276,042",B,2,0,1,0,0,0,0,1,0,"2,708883","9,1204","13,6216"
1144,B1145,"29,7449","11,0954","2,07055","-16,402","5,79948","4657,72","147,2",B,2,0,1,0,0,1,0,0,0,"0,7278143","2,07055","2,07055"
1145,B1146,180,"0,46455","4,85871","-3,71933","-12,4028","4673,2","262,976",B,2,0,1,0,0,0,1,0,0,"1,580773","4,85871","4,85871"
1146,B1147,"73,3008","4,83862","13,4909","0,813694","-2,47024","4588,42","104,294",B,2,0,1,0,0,0,0,1,0,"2,602015","9,1204","13,4909"
1147,B1148,"115,821","7,94797","4,27289","-4,93616","-5,3145","4349,44","415,061",B,2,0,1,0,0,0,0,1,0,"1,45229","4,27289","4,27289"
1148,B1149,"90,7252","17,7601","1,78285","-18,7166","-38,8313","4214,83","485,262",B,2,0,1,0,0,0,0,1,0,"0,5782132","1,80597","1,78285"
1149,B1150,"198,435","1,46875","13,0066","1,20407","1,1319","4146,86","452,772",B,2,0,1,0,0,0,1,0,0,"2,565457","9,1204","13,0066"
1150,B1151,"71,565","6,58171","3,6374","-5,74005","-7,3645","4171,8","347,322",B,2,0,1,0,0,0,0,1,0,"1,291269","3,6374","3,6374"
1151,B1152,"18,4349","2,20252","3,06476","-7,84437","-0,104726","4087,44","427,256",B,2,0,1,0,0,1,0,0,0,"1,119969","3,06476","3,06476"
1152,B1153,"302,471","14,8043","7,24467","-9,45325","1,57446","3879,94","631,785",B,2,0,1,0,0,0,0,0,1,"1,980266","7,24467","7,24467"
1153,B1154,"15,2551","2,64652","1,51716","-12,0021","2,07521","4093,52","417,221",B,2,0,1,0,0,1,0,0,0,"0,4168402","1,80597","1,51716"
1154,B1155,"248,962","3,23186","2,40591","-9,14901","-5,74915","4113,94","73,2954",B,2,0,1,0,0,0,0,0,1,"0,8779282","2,40591","2,40591"
1155,B1156,0,"0,929039","4,87298","-4,98265","2,13464","4277,82","232,741",B,2,0,1,0,0,1,0,0,0,"1,583706","4,87298","4,87298"
1156,B1157,"293,199","5,29188","3,97403","-5,29748","-17,2242","3185,67","1350,23",B,2,0,1,0,0,0,0,0,1,"1,379781","3,97403","3,97403"
1157,B1158,"343,301","9,60919","3,21552","-6,35766","-33,7637","2934,11","1945,71",B,2,0,1,0,0,1,0,0,0,"1,167989","3,21552","3,21552"
1158,B1159,"323,881","10,5195","3,68083","-5,68192","1,5542","2912,5","1861,15",B,2,0,1,0,0,1,0,0,0,"1,303138","3,68083","3,68083"
1159,B1160,270,"22,4658","3,40582","-14,3278","-6,63034","3296,17","2102,41",B,2,0,1,0,0,0,0,0,1,"1,225486","3,40582","3,40582"
1160,B1161,"21,8014","2,50015","5,16172","-3,99004","-16,4964","2857,27","2212,77",B,2,0,1,0,0,1,0,0,0,"1,64127","5,16172","5,16172"
1161,B1162,"94,2679","15,2364","2,05401","-9,47288","-36,5797","3309,31","2175,54",B,2,0,1,0,0,0,0,1,0,"0,7197939","2,05401","2,05401"
1162,B1163,"36,8699","11,4588","4,23855","-14,0392","-8,77932","2124,03","1338,05",B,2,0,1,0,0,1,0,0,0,"1,444221","4,23855","4,23855"
1163,B1164,"81,1193","14,7141","4,04607","-14,5257","-2,80503","2036,02","1303,16",B,2,0,1,0,0,0,0,1,0,"1,397746","4,04607","4,04607"
1164,B1165,"41,0548","18,4343","3,92671","-14,9464","-8,50263","4874,67","1397,89",B,2,0,1,0,0,1,0,0,0,"1,367802","3,92671","3,92671"
1165,B1166,"104,744","4,55397","5,97527","-11,3559","-24,2909","4669,77","1523,7",B,2,0,1,0,0,0,0,1,0,"1,787629","5,97527","5,97527"
1166,B1167,0,"2,32153","7,10785","-2,39161","-44,8493","4308,79","1541,45",B,2,0,1,0,0,1,0,0,0,"1,9612","7,10785","7,10785"
1167,B1168,"81,0274","4,45897","2,41489","-8,65166","3,67084","3941,26","1851,86",B,2,0,1,0,0,0,0,1,0,"0,8816538","2,41489","2,41489"
1168,B1169,"355,101","8,10512","2,82904","-14,8371","-6,79189","4192,94","2268,56",B,2,0,1,0,0,1,0,0,0,"1,039937","2,82904","2,82904"
1169,B1170,"119,055","4,77188","2,41928","-8,0754","-35,2919","4215,84","2177,43",B,2,0,1,0,0,0,0,1,0,"0,88347","2,41928","2,41928"
1170,B1171,"326,31","9,94877","2,26618","-15,2429","-10,0495","4140,04","2125,23",B,2,0,1,0,0,1,0,0,0,"0,8180956","2,26618","2,26618"
1171,B1172,"95,1944","2,56391","2,16746","-9,0334","0,60259","4049,13","2087,59",B,2,0,1,0,0,0,0,1,0,"0,7735559","2,16746","2,16746"
1172,B1173,"210,964","1,35416","3,82059","-6,36983","0,124925","3815,89","2231,89",B,2,0,1,0,0,0,1,0,0,"1,340405","3,82059","3,82059"
1173,B1174,"336,801","3,5335","9,84768","-0,782597","4,25115","3486,99","2311,34",B,2,0,1,0,0,1,0,0,0,"2,287236","9,1204","9,84768"
1174,B1175,"84,8056","2,56391","12,7207","0,487079","-57,3714","2453,16","2122,12",B,2,0,1,0,0,0,0,1,0,"2,543231","9,1204","12,7207"
1175,B1176,"161,565","1,46875","1,38824","-8,76969","-14,4616","2431,67","2100,63",B,2,0,1,0,0,0,1,0,0,"0,3280368","1,80597","1,38824"
1176,B1177,"304,563","12,4911","3,87353","-5,70843","-2,92487","2346,29","2015,25",B,2,0,1,0,0,0,0,0,1,"1,354166","3,87353","3,87353"
1177,B1178,"309,508","16,6733","2,31638","-17,462","-0,748929","4312,42","2301,83",B,2,0,1,0,0,0,0,0,1,"0,8400056","2,31638","2,31638"
1178,B1179,"131,82","5,90105","1,93184","-17,2293","-35,0412","4358,44","2315,16",B,2,0,1,0,0,0,0,1,0,"0,6584729","1,93184","1,93184"
1179,B1180,90,"1,85759","4,19648","-5,02516","-39,0809","4396,31","2359,01",B,2,0,1,0,0,0,0,1,0,"1,434246","4,19648","4,19648"
1180,B1181,"111,541","18,3271","3,15097","-16,0714","-29,5632","4503,03","2390,76",B,2,0,1,0,0,0,0,1,0,"1,14771","3,15097","3,15097"
1181,B1182,"15,6422","6,00822","7,75351","-10,3274","-6,91109","4541,62","2554,87",B,2,0,1,0,0,1,0,0,0,"2,048146","7,75351","7,75351"
1182,B1183,"1,7357","7,62346","3,99384","-5,27262","-33,6182","2911,42","2580,38",B,2,0,1,0,0,1,0,0,0,"1,384753","3,99384","3,99384"
1183,B1184,"338,199","9,90701","4,06254","-5,66879","-28,2546","2018,46","1734,69",B,2,0,1,0,0,1,0,0,0,"1,401808","4,06254","4,06254"
1184,B1185,"198,435","0,734494","5,81284","-3,41843","-6,34791","1236,29","903,791",B,2,0,1,0,0,0,1,0,0,"1,760069","5,81284","5,81284"
1185,B1186,"255,069","7,17419","8,2384","-8,80671","2,37388","933,922","877,067",B,2,0,1,0,0,0,0,0,1,"2,108806","8,2384","8,2384"
1186,B1187,"156,801","13,8742","2,76479","-15,8704","2,76246","1030,29","1023,74",B,2,0,1,0,0,0,1,0,0,"1,016965","2,76479","2,76479"
1187,B1188,"170,538","2,82352","4,54788","-11,8958","12,7416","800,763","765,649",B,2,0,1,0,0,0,1,0,0,"1,514661","4,54788","4,54788"
1188,B1189,"14,6209","10,9087","4,64463","-13,5534","-18,1174","676,547","514,64",B,2,0,1,0,0,1,0,0,0,"1,535712","4,64463","4,64463"
1189,B1190,"74,4759","8,61323","1,76883","-18,3501","-15,2892","517,785","432,216",B,2,0,1,0,0,0,0,1,0,"0,5703183","1,80597","1,76883"
1190,B1191,"95,1944","10,1548","2,84405","-15,4692","7,33188","554,179","521,464",B,2,0,1,0,0,0,0,1,0,"1,045229","2,84405","2,84405"
1191,B1192,"50,1944","3,62349","2,78221","-13,5434","-13,3891","487,888","543,455",B,2,0,1,0,0,0,0,1,0,"1,023246","2,78221","2,78221"
1192,B1193,"41,9872","6,22541","20,3897","-3,8136","5,37917","717,165","378,815",B,2,0,1,0,0,1,0,0,0,"3,01503","9,1204","13,6216"
1193,B1194,45,"16,2988","2,71357","-16,5418","-1,74585","876,487","538,137",B,2,0,1,0,0,1,0,0,0,"0,9982651","2,71357","2,71357"
1194,B1195,"65,2249","6,62185","4,07977","-13,4792","-1,48459","987,213","648,863",B,2,0,1,0,0,0,0,1,0,"1,406041","4,07977","4,07977"
1195,B1196,90,"5,55723","4,35222","-13,3905","-0,836775","1294,36","945,337",B,2,0,1,0,0,0,0,1,0,"1,470686","4,35222","4,35222"
1196,B1197,"15,2551","2,64652","1,86626","-10,7543","-19,2207","967,148","575,668",B,2,0,1,0,0,1,0,0,0,"0,6239365","1,86626","1,86626"
1197,B1198,"126,87","2,32153","10,964","-0,223318","-43,6436","3349,94","2284,79",B,2,0,1,0,0,0,0,1,0,"2,394617","9,1204","10,964"
1198,B1199,"30,9638","12,0107","10,5579","-0,491857","-52,3203","2601,44","2270,4",B,2,0,1,0,0,1,0,0,0,"2,356874","9,1204","10,5579"
1199,B1200,"287,65","10,6025","5,14872","-4,01982","-4,82801","2007,49","1685,27",B,2,0,1,0,0,0,0,0,1,"1,638748","5,14872","5,14872"
1200,B1201,"108,435","2,20252","3,40093","-6,19071","-47,0592","2263,38","2209,81",B,2,0,1,0,0,0,0,1,0,"1,224049","3,40093","3,40093"
1201,B1202,"278,13","1,64202",0,"11,661","-1,21334","4421,28","1552,7",B,2,0,1,0,0,0,0,0,1,,"1,80597",0
1202,B1203,"112,249","10,9087","5,12216","-12,7459","-9,74072","2777,69","1984,34",B,2,0,1,0,0,0,0,1,0,"1,633576","5,12216","5,12216"
1203,B1204,315,"1,97019","3,29151","-7,11073","-5,41009","2589,1","2295,77",B,2,0,1,0,0,1,0,0,0,"1,191346","3,29151","3,29151"
1204,B1205,"75,1735","15,9166","2,83378","-14,1478","-0,566952","2307,71","2467,05",B,2,0,1,0,0,0,0,1,0,"1,041612","2,83378","2,83378"
1205,B1206,"57,8043","7,37024","1,71931","-10,1916","-6,06306","4054,3","256,497",B,2,0,1,0,0,0,0,1,0,"0,541923","1,80597","1,71931"
1206,B1207,"213,69","1,67452","4,56136","-4,60951","-20,7123","4145,7","42,9085",B,2,0,1,0,0,0,1,0,0,"1,517621","4,56136","4,56136"
1207,B1208,"283,201","18,6388","2,13739","-17,8428","-3,33849","4078,47","42,9085",B,2,0,1,0,0,0,0,0,1,"0,7595854","2,13739","2,13739"
1208,B1209,"95,5275","7,19625","10,8252","-0,309411","-22,8042","4262,27","176,82",B,2,0,1,0,0,0,0,1,0,"2,381877","9,1204","10,8252"
1209,B1210,"310,601","4,27508","7,13594","-10,4672","-18,4353","4064,49","177,437",B,2,0,1,0,0,0,0,0,1,"1,965144","7,13594","7,13594"
1210,B1211,"85,2364","5,57637","9,47629","-9,22551","-22,2628","7837,07","820,107",B,2,0,1,0,0,0,0,1,0,"2,248793","9,1204","9,47629"
1211,B1212,"321,34","5,92803","4,45798","-5,58964","-35,1694","4668,92","310,879",B,2,0,1,0,0,1,0,0,0,"1,494696","4,45798","4,45798"
1212,B1213,"129,289","3,29768","3,54891","-7,17179","-62,7893","4550,15","134,098",B,2,0,1,0,0,0,0,1,0,"1,266641","3,54891","3,54891"
