OBJECTID;Name;Exposition;Hangneig;LS-Faktor;TWIndex;Woelbung;Pfad_Fluss;Pfad_Dorf
8317;A9286;278,3930054;14,03489971;3,69178009;-14,63119984;5,725319862;3435,570068;978,8480225
8318;A9287;185,1940002;2,563910007;3,668849945;-12,16279984;-3,870680094;3536,800049;764,0100098
8319;A9288;147,529007;6,03470993;2,901639938;-14,94279957;-18,04070091;3746,350098;956,4260254
8320;A9289;116,5650024;9,267419815;3,531209946;-13,15799999;-5,934519768;3333,01001;660,9240112
8321;A9290;108,4349976;4,398550034;4,238570213;-13,12689972;5,946199894;3127,48999;940,2680054
8322;A9291;90;5,096680164;3,752130032;-13,68130016;9,116330147;3047,300049;1039,910034
8323;A9292;243,4349976;1,038669944;4,718689919;-11,59990025;-20,96279907;3123,47998;1098,650024
8324;A9293;32,47119904;6,03470993;2,597630024;-15,65429974;5,57118988;2382,580078;501,0249939
8325;A9294;270;1,393409967;6,90707016;-9,806400299;-9,074950218;2536,689941;722,0109863
8326;A9295;168,6900024;8,233659744;6,306439877;-11,24479961;-0,675642014;2602,310059;667,8569946
8327;A9296;164,9819946;9,764639854;2,620599985;-16,28160095;-2,152800083;2305,860107;281,9150085
8328;A9297;344,0549927;10,04199982;2,212310076;-17,15320015;3,794939995;2191,02002;220,6860046
8329;A9298;165,9640045;5,72713995;2,971699953;-15,20330048;-3,662750006;2238,189941;518,5130005
8330;A9299;151,6990051;3,425489902;2,250560045;-16,10700035;-14,37290001;1546,380005;502,5570068
8331;A9300;120,4660034;9,085630417;3,740740061;-14,26000023;-2,311029911;1553,660034;570,6660156
8332;A9301;146,3099976;1,674520016;9,178409576;-7,923220158;-35,93920135;1450,050049;649,2059937
8333;A9302;153,4349976;4,147890091;3,91704011;-13,3362999;5,496329784;1711,540039;541,1950073
8334;A9303;246,8009949;5,291880131;2,989379883;-14,87269974;-9,535820007;1584;957,0269775
8335;A9304;346,7590027;8,059619904;3,331160069;-6,474649906;-14,27929974;1220,719971;1265,040039
8336;A9305;347,0050049;3,095989943;4,010499954;-12,52460003;-0,968818009;1089,880005;1358,160034
8337;A9306;62,35400009;5,489699841;4,311170101;-13,12129974;-16,3185997;1349,540039;1159,839966
8338;A9307;354,4719849;7,196249962;3,730279922;-13,46800041;-6,997169971;943,7290039;568,3049927
8339;A9308;3,576329947;7,405950069;2,326780081;-16,66320038;1,552889943;896,9279785;624,9190063
8340;A9309;17,24150085;7,0177598;3,087820053;-14,93080044;6,507249832;945,3049927;1338,949951
8341;A9310;305,5379944;5,972720146;11,32680035;-6,501200199;-17,6609993;1149,170044;888,1550293
8342;A9311;234,4620056;3,989840031;7,975969791;-9,727490425;-23,92869949;1594,27002;436,9989929
8343;A9312;209,0549927;7,13725996;2,283829927;-16,56609917;2,092669964;1907,550049;406,6369934
8344;A9313;40,9858017;18,13890076;2,549629927;-17,03980064;-4,819869995;817,914978;1392,130005
8345;A9314;115,9069977;8,964189529;2,618370056;-7,394889832;-29,94120026;732,1079712;1293,569946
8346;A9315;112,7509995;7,760399818;3,673199892;-14,40229988;-8,532569885;705,9639893;1375,459961
8347;A9316;75,06860352;7,174190044;3,807660103;-5,638299942;-9,145270348;666,1300049;1386,410034
8348;A9317;10,30480003;5,17979002;3,918770075;-13,22159958;2,78076005;610,5969849;1117,800049
8349;A9318;308,1570129;8,214509964;3,337039948;-14,86019993;-5,372719765;868,4879761;1134,099976
8350;A9319;0;4,6354599;4,53426981;-12,52260017;-11,88389969;968,9140015;902,507019
8351;A9320;330,5239868;6,113460064;2,778399944;-15,45870018;-6,487480164;896,28302;908,9970093
8352;A9321;49,08560181;4,600719929;3,846460104;-12,96800041;-3,328459978;893,6329956;811,4760132
8353;A9322;322,125;2,646519899;1,817250013;-16,71839905;-10,7439003;566,0809937;532,835022
8354;A9323;119,0550003;9,478460312;2,431169987;-16,63739967;3,957099915;505,8739929;399,6369934
8355;A9324;277,4309998;5,371900082;3,752520084;-13,68080044;-18,23500061;504,5230103;182,8000031
8356;A9325;218,0890045;10,79020023;2,775209904;-15,32369995;-5,012650013;761,8989868;334,776001
8357;A9326;348,6900024;1,18422997;5,694749832;-3,512729883;-8,70773983;298,6719971;391,4249878
8358;A9327;186,3399963;4,199240208;7,988019943;-1,931380033;-4,327680111;364,7160034;257,6019897
8359;A9328;108,4349976;2,202519894;0;4,100019932;10,03999996;209,2590027;618,3560181
8360;A9329;194,4210052;8,334989548;3,534480095;-14,49670029;-0,382279992;246,5090027;443,2890015
8361;A9330;245,5559998;5,595449924;3,895730019;-12,66539955;-11,71259975;529,2329712;627,5369873
8362;A9331;90;7,391679764;6,060470104;-9,650279999;5,286009789;383,4179993;552,0599976
8363;A9332;255,4660034;6,451509953;2,16286993;-16,83819962;3,213500023;420,8439941;769,8049927
8364;A9333;324,4620056;3,989840031;3,784320116;-13,16100025;-2,96239996;301,0109863;905,5390015
8365;A9334;90;9,663100243;3,028559923;-15,32180023;-6,082069874;521,0029907;665,8109741
8366;A9335;33,02389908;10,94629955;3,762109995;-14,28880024;2,071589947;348,7179871;493,5419922
8367;A9336;157,8339996;6,740799904;2,823849916;-15,37759972;-4,803279877;389,8150024;552,8510132
8368;A9337;349,3800049;14,7876997;2,373300076;-16,88030052;2,623899937;423,8880005;649,6439819
8369;A9338;5,194429874;2,563910007;0;4,95953989;-21,68289948;455,1669922;816,5170288
8370;A9339;212,470993;3,025749922;4,780889988;-10,83759975;-7,117549896;289,92099;435,131012
8371;A9340;154,4400024;11,67949963;2,25541997;-17,16250038;-4,771790028;245,3829956;525,6389771
8372;A9341;77,00540161;3,095989943;5,267409801;-3,899960041;-11,38980007;333,0740051;936,9959717
8373;A9342;158,1990051;9,907010078;2,692719936;-15,90170002;-2,814840078;375,0329895;1096,550049
8374;A9343;106,9280014;5,566810131;4,191870213;-13,30370045;5,413670063;331,9639893;1044,900024
8375;A9344;84,80560303;5,117579937;2,942970037;-13,95829964;7,600240231;474,4979858;1140,170044
8376;A9345;0;5,096680164;2,321739912;-7,997960091;-28,95319939;681,6209717;1114,5
8377;A9346;135;3,608649969;4,285890102;-4,931009769;-8,51074028;809,559021;884,1400146
8378;A9347;34,38029861;5,332049847;2,95310998;-15,0951004;-4,292819977;508,7019958;999,6699829
8379;A9348;344,7449951;2,646519899;5,256569862;-11,51860046;-9,262860298;604,6209717;902,2880249
8380;A9349;325,3049927;3,667649984;7,261499882;-3,420269966;-62,0143013;306,3630066;900,0830078
8381;A9350;321,7099915;5,604959965;4,245639801;-13,04399967;-20,5951004;478,3760071;771,0629883
8382;A9351;343,8110046;7,455639839;5,602650166;-11,43340015;-11,3277998;339,6990051;769,1309814
8383;A9352;317,6029968;7,196249962;4,346270084;-13,37360001;-0,210325003;204,8480072;164,4700012
8384;A9353;33,69010162;5,012159824;4,115920067;-13,19909954;-0,898451984;911,625;595,8850098
8385;A9354;219,2890015;3,297679901;4,254260063;-12,57569981;-13,95650005;867,6900024;643,8779907
8386;A9355;270;1,393409967;4,774469852;-4,39124012;-3,01286006;980,2670288;634,5469971
8387;A9356;351,0270081;4,45897007;3,426259995;-13,89400005;0,810109019;1045,849976;461,0209961
8388;A9357;329,0360107;9,395759583;4,001239777;-14,01799965;2,660069942;1124,589966;534,1660156
8389;A9358;37,5685997;7,574910164;3,905169964;-13,82820034;4,718639851;768,434021;857,4130249
8390;A9359;10,17549992;9,125729561;5,463510036;-11,85760021;-15,42759991;715,3430176;758,5159912
8391;A9360;303,6900024;3,346179962;6,33796978;-9,416660309;0,44461;128,9120026;91,57180023
8392;A9361;311,1860046;9,78057003;8,467949867;-1,586210012;-5,062240124;375,8389893;1330,670044
8393;A9362;161,5650024;2,935570002;1,809780002;-16,5041008;0,647234976;990,7540283;1416,410034
8394;A9363;158,9620056;3,231859922;3,012779951;-6,695219994;-31,27199936;831,2089844;1623,180054
8395;A9364;330,5239868;6,113460064;5,059090137;-12,31270027;-55,78129959;1157,349976;1520,890015
8396;A9365;85,6013031;3,025749922;8,62635994;-2,295160055;-38,49720001;635,3670044;1598,859985
8397;A9366;285,9450073;3,378129959;4,581299782;-12,44139957;-14,00389957;1418,439941;1039,619995
8398;A9367;147,9949951;8,697870255;4,490240097;-13,30739975;-5,320549965;1806,439941;767,4030151
8399;A9368;97,125;3,740080118;1,788349986;-9,715640068;-15,57089996;1878,51001;1126,98999
8400;A9369;191,3099976;2,367449999;5,0458498;-11,37440014;-18,46990013;1998,839966;618,7009888
8401;A9370;108,4349976;2,935570002;9,463820457;-8,57793045;-14,36030006;1699,099976;378,2250061
8402;A9371;115,0169983;3,839169979;3,320970058;-6,206369877;-22,33160019;2149,879883;190,5899963
8403;A9372;329,9309998;5,086190224;6,220300198;-11,38259983;-11,75419998;2173,889893;458,1960144
8404;A9373;315;0,328489989;7,140540123;-3,733400106;-16,15800095;2403,679932;514,2449951
8405;A9374;38,65980148;5,928030014;2,046999931;-16,36440086;-11,07129955;3064,449951;888,0390015
8406;A9375;217,0570068;13,97799969;2,354680061;-17,10709953;-3,582770109;3339,040039;613,5380249
8407;A9376;225;0,985383987;5,663080215;-2,973599911;-31,46929932;2907,699951;1026,26001
8408;A9377;143,7460022;4,3125;2,12699008;-16,38839912;-7,407879829;3169,98999;795,8259888
8409;A9378;143,1300049;2,321530104;4,319620132;-11,34640026;-33,895401;3781,379883;196,7660065
8410;A9379;55,61970139;5,332049847;4,56994009;-12,67700005;-12,0692997;4306,560059;370,5169983
8411;A9380;155,5559998;2,804409981;3,345160007;-6,168010235;-4,632150173;4551,740234;384,5780029
8412;A9381;48,81409836;19,02219963;2,830250025;-16,49069977;-4,581409931;4179,77002;513,53302
8413;A9382;315;0,656958997;4,659319878;-4,518889904;-11,73919964;2634,97998;774,9450073
8414;A9383;329,0360107;4,05644989;4,770770073;-10,84179974;-6,063399792;2494,590088;699,8289795
8415;A9384;280,0079956;4,003250122;5,309939861;-11,92450047;-14,76280022;2688,600098;928,8060303
8416;A9385;236,3099976;1,674520016;4,399549961;-11,25710011;-4,994279861;2579,969971;906,4829712
8417;A9386;85,36450195;8,558349609;1,475810051;-19,06369972;-8,63368988;2179,310059;747,867981
8418;A9387;196,2200012;24,9116993;1,921830058;-18,92779922;-1,846850038;2234,52002;821,2219849
8419;A9388;86,18589783;6,949590206;4,275730133;-13,35499954;-10,69719982;2143,879883;811,7369995
8420;A9389;95,19439697;10,15480042;3,26267004;-15,15460014;-2,892400026;2592,98999;1071,380005
8421;A9390;85,91439819;6,492479801;3,587280035;-14,08250046;-8,32419014;2630,389893;1237,48999
8422;A9391;135;3,281349897;7,312729836;-1,685279965;-23,04000092;2745,25;1287
8423;A9392;168,6900024;2,367449999;8,939060211;-1,261080027;-13,11639977;2507,5;1316,5
8424;A9393;85,23639679;5,576369762;3,670160055;-14,14789963;-5,592020035;2598,629883;1353,619995
8425;A9394;259,9920044;4,003250122;2,331120014;-15,23740005;-1,663750052;2438,389893;1367,030029
8426;A9395;282,9949951;3,095989943;5,643589973;-11,4282999;6,395760059;2073,709961;1334,51001
8427;A9396;347,3469849;11,50769997;2,45065999;-16,59749985;3,768919945;2218,439941;1345,579956
8428;A9397;210,173996;11,40060043;2,836359978;-16,08580017;1,125020027;2265,27002;1356,900024
8429;A9398;229,7640076;3,949320078;5,229629993;-3,935950041;-19,02969933;2142,439941;1360,640015
8430;A9399;280,6199951;7,519030094;2,303539991;-16,58029938;-4,664110184;1124,73999;1736,709961
8431;A9400;332,526001;6,516940117;4,329750061;-13,24050045;-10,62320042;794,598999;1920,949951
8432;A9401;327,5289917;9,010660172;3,275290012;-14,88490009;-3,921459913;933,7210083;2015,22998
8433;A9402;306,2539978;4,3125;4,629670143;-12,03950024;-35,83369827;374,2170105;1494,560059
8434;A9403;233,7460022;4,3125;3,749209881;-13,50189972;-15,32590008;516,8410034;1654,219971
8435;A9404;202,3800049;4,262539864;2,074719906;-16,51379967;-1,354210019;91,47440338;1080,069946
8436;A9405;23,96249962;4,565700054;4,092730045;-13,22739983;-13,65639973;173,3410034;926,3079834
8437;A9406;274,2359924;12,3810997;2,743360043;-16,2614994;-5,28494978;275,1359863;511,269989
8438;A9407;330,5239868;6,113460064;5,241809845;-11,98910046;-31,89109993;435,3380127;410,3850098
8439;A9408;255,9640045;5,72713995;2,149189949;-16,6439991;-6,108329773;769,2750244;725,9849854
8440;A9409;204,4440002;8,36011982;2,93708992;-15,46930027;-3,298579931;726,0460205;731,2589722
8441;A9410;162,8240051;13,13659954;2,623810053;-16,52120018;3,14380002;703,0640259;1008,059998
8442;A9411;85,23639679;11,04909992;4,127649784;-13,88379955;-19,45739937;621,5189819;1140,119995
8443;A9412;335,5559998;13,76229954;2,396019936;-16,98789978;-5,510310173;423,1650085;1259,599976
8444;A9413;248,9620056;3,231859922;6,322159767;-2,988749981;-19,57850075;234,0709991;1423,73999
8445;A9414;3,918250084;16,5223999;2,364180088;-17,2656002;0,173270002;122,6699982;1516,380005
8446;A9415;225;1,970190048;6,528820038;-10,32260036;-11,47200012;182,128006;1333,040039
8447;A9416;156,8009949;3,533499956;4,602240086;-12,18330002;-17,51910019;289,118988;1426,089966
8448;A9417;105,9449997;3,378129959;3,050090075;-6,631790161;-0,193832994;184,3320007;1478,209961
8449;A9418;225;1,970190048;7,235079765;-2,314340115;-5,550260067;306,5559998;1654,25
8450;A9419;159,7749939;4,692790031;3,600280046;-5,800519943;-10,10239983;558,322998;1831,939941
8451;A9420;141,5820007;8,533840179;3,363070011;-14,82139969;-7,115059853;607,9110107;1763,910034
8452;A9421;144,4620056;1,997339964;0;4,50233984;3,233550072;711,1680298;1867,160034
8453;A9422;185,1940002;2,563910007;3,648139954;-5,736569881;-11,7354002;979,8060303;2135,800049
8454;A9423;144,4620056;13,71870041;2,313580036;-17,12560081;3,65812993;725,9420166;2049,429932
8455;A9424;186,7100067;7,901519775;2,925770044;-15,49440002;-25,83749962;693,3870239;2085,52002
8456;A9425;57,52880096;3,025749922;3,870229959;-12,58370018;-23,73010063;344,1960144;1763,810059
8457;A9426;129,2890015;3,297679901;3,852339983;-12,72480011;4,682899952;91,87760162;1831,319946
8458;A9427;337,9320068;9,194040298;4,428349972;-4,827519894;-10,91059971;653,6170044;2355,949951
8459;A9428;0;0,929039001;1,858180046;-10,23519993;-18,10580063;1099,51001;2501,790039
8460;A9429;243,4349976;3,113300085;6,284619808;-10,97239971;-48,81499863;1506,25;2482,540039
8461;A9430;3,814069986;3,487620115;5,395840168;-11,62320042;-16,00830078;1200,930054;602,1799927
8462;A9431;12,26480007;5,450719833;3,848099947;-13,02390003;-8,400699615;1218,119995;796,9110107
8463;A9432;93,36650085;3,949320078;3,720639944;-13,48009968;-25,11809921;1249;787,2069702
8464;A9433;23,19860077;1,768429995;3,909080029;-12,54279995;-1,596320033;1021,51001;920,8619995
8465;A9434;73,61049652;4,108960152;2,206370115;-8,743800163;-26,39859962;1086,23999;750,0830078
8466;A9435;270;3,248440027;2,227299929;-9,284680367;-20,09440041;967,6339722;713,9949951
8467;A9436;321,0090027;6,25094986;4,210120201;-13,08279991;0,647310972;1033,959961;647,1090088
8468;A9437;0;1,85758996;5,504640102;-10,48260021;-40,2818985;1406,099976;276,7460022
8469;A9438;32,47119904;3,025749922;4,418570042;-12,38689995;1,442860007;1700,030029;133,977005
8470;A9439;10,61970043;7,519030094;3,600419998;-14,0642004;-7,336830139;1810,47998;481,9949951
8471;A9440;291,0379944;3,231859922;3,788939953;-12,00179958;-13,99839973;1741,670044;347,1889954
8472;A9441;349,9920044;7,967790127;4,705369949;-10,9133997;-21,74729919;1504,319946;600,9819946
8473;A9442;304,2160034;6,987549782;2,946500063;-15,23659992;3,061290026;1442,369995;638,7390137
8474;A9443;110,5559998;3,962869883;3,743969917;-13,34630013;4,518899918;1425,73999;421,1669922
8475;A9444;305,5379944;1,997339964;8,959679604;-2,028439999;-79,34089661;1811,079956;392,0539856
8476;A9445;315;3,608649969;2,563139915;-8,283769608;-43,08110046;1691,540039;134,5330048
8477;A9446;256,6080017;5,00150013;2,938970089;-14,6906004;-4,324090004;1386,719971;202,0299988
8478;A9447;143,1300049;4,6354599;4,826930046;-11,59659958;-44,645401;1404,609985;331,1350098
8479;A9448;132,8789978;8,805430412;2,763139963;-15,87559986;2,255739927;1070,589966;530,0650024
8480;A9449;300,9639893;1,354159951;3,450289965;-5,44107008;-16,40139961;1706,390015;475,6210022
8481;A9450;288,4349976;1,46875;2,759540081;-7,995429993;-9,143219948;1804,189941;373,6570129
8482;A9451;336,3179932;14,16180038;2,337949991;-17,2791996;-3,699879885;1544,800049;86,62889862
8483;A9452;55,61970139;5,332049847;2,530529976;-15,78520012;-13,89400005;2152,969971;823,992981
8484;A9453;111,3710022;5,717840195;3,593729973;-13,30539989;-2,899450064;1999,939941;735,7290039
8485;A9454;78,69010162;2,367449999;11,64939976;-6,385920048;-16,36050034;2152,080078;887,2650146
8486;A9455;105,9449997;3,378129959;3,897850037;-12,20629978;3,366149902;2254,919922;812,2890015
8487;A9456;343,8110046;7,455639839;5,094560146;-12,83150005;-31,35779953;2110,540039;646,0819702
8488;A9457;53,53079987;6,613840103;3,862240076;-13,8835001;-5,899330139;2584,459961;1302,800049
8489;A9458;103,5699997;6,896090031;2,56291008;-7,614439964;-25,80360031;3112,26001;1679,400024
8490;A9459;208,7400055;8,15678978;2,268529892;-15,26109982;4,200489998;3140,23999;1714,329956
8491;A9460;85,42610168;31,38529968;2,224869967;-18,40679932;2,011300087;3003,219971;1536,640015
8492;A9461;50,57220078;13,2887001;3,298199892;-15,56999969;-0,838380992;2990,76001;1430,380005
8493;A9462;78,69010162;8,233659744;4,169549942;-13,74660015;-18,19470024;3256,100098;1720,119995
8494;A9463;63,43489838;2,076669931;5,700679779;-10,75669956;-21,44720078;2944,370117;1367,550049
8495;A9464;135;5,241230011;4,651110172;-4,582129955;-12,37139988;2666,48999;1098,650024
8496;A9465;77,00540161;3,095989943;4,933469772;-11,83580017;-1,141000032;2698,469971;1121,439941
8497;A9466;326,6889954;9,636179924;2,886899948;-15,51410007;6,981810093;2338,949951;771,473999
8498;A9467;45;1,313740015;4,378660202;-12,32069969;-0,222635999;2524,719971;882,1640015
8499;A9468;105,9449997;3,378129959;3,851900101;-5,466700077;-8,203229904;2592,610107;911,8560181
8500;A9469;353,6600037;2,102440119;4,971250057;-4,18930006;-33,82109833;2799,800049;1119,050049
8501;A9470;128,0890045;10,79020023;2,331049919;-16,38669968;-24,69779968;2505,72998;824,9769897
8502;A9471;236,3099976;1,674520016;4,280509949;-12,08640003;9,187979698;2420,110107;739,3560181
8503;A9472;257,618988;9,657719612;1,998440027;-17,42379951;3,805370092;2273,070068;592,3200073
8504;A9473;90;0,929039001;4,623990059;-4,551370144;0,799040973;2017,310059;336,4970093
8505;A9474;12,72439957;7,34153986;5,293220043;-11,94130039;-23,50119972;2095,850098;594,802002
8506;A9475;327,0950012;4,692790031;3,772520065;-13,88300037;-19,43180084;1999,609985;429,3850098
8507;A9476;282,5289917;4,275080204;6,894730091;-10,16020012;-70,63539886;3711,830078;1463,859985
8508;A9477;154,746994;13,36400032;3,457570076;-15,22290039;-7,893219948;3428,419922;1750,26001
8509;A9478;148,3249969;12,61999989;2,366770029;-16,95269966;-10,27180004;3343,47998;1766,660034
8510;A9479;51,84280014;8,214509964;4,126259804;-13,79880047;-12,68610001;3098,840088;1418,089966
